repayment_id,account_id,borrower_id,month_number,emi_due,payment_status,days_late
RPY006920,LA03178,BOR03223,10,4560.24,On-Time,0
RPY006921,LA03178,BOR03223,11,4560.24,On-Time,0
RPY006922,LA06616,BOR08884,1,27286.02,On-Time,0
RPY006923,LA06616,BOR08884,2,27286.02,On-Time,0
RPY006924,LA06616,BOR08884,3,27286.02,On-Time,0
RPY006925,LA06616,BOR08884,4,27286.02,On-Time,0
RPY006926,LA06616,BOR08884,5,27286.02,On-Time,0
RPY006927,LA06616,BOR08884,6,27286.02,On-Time,0
RPY006928,LA06616,BOR08884,7,27286.02,On-Time,0
RPY006929,LA06616,BOR08884,8,27286.02,On-Time,0
RPY006930,LA06616,BOR08884,9,27286.02,On-Time,0
RPY006931,LA06616,BOR08884,10,27286.02,On-Time,0
RPY006932,LA06616,BOR08884,11,27286.02,On-Time,0
RPY006933,LA00641,BOR04202,1,18825.14,Late,34
RPY006934,LA00641,BOR04202,2,18825.14,On-Time,0
RPY006935,LA00641,BOR04202,3,18825.14,On-Time,0
RPY006936,LA00641,BOR04202,4,18825.14,On-Time,0
RPY006937,LA00641,BOR04202,5,18825.14,On-Time,0
RPY006938,LA00641,BOR04202,6,18825.14,On-Time,0
RPY006939,LA00641,BOR04202,7,18825.14,On-Time,0
RPY006940,LA00641,BOR04202,8,18825.14,On-Time,0
RPY006941,LA00641,BOR04202,9,18825.14,On-Time,0
RPY006942,LA00641,BOR04202,10,18825.14,On-Time,0
RPY006943,LA00641,BOR04202,11,18825.14,On-Time,0
RPY006944,LA06371,BOR09493,1,5523.95,On-Time,0
RPY006945,LA06371,BOR09493,2,5523.95,On-Time,0
RPY006946,LA06371,BOR09493,3,5523.95,On-Time,0
RPY006947,LA06371,BOR09493,4,5523.95,On-Time,0
RPY006948,LA06371,BOR09493,5,5523.95,On-Time,0
RPY006949,LA06371,BOR09493,6,5523.95,On-Time,0
RPY006950,LA04286,BOR07780,1,60480.24,On-Time,0
RPY006951,LA04286,BOR07780,2,60480.24,On-Time,0
RPY006952,LA04286,BOR07780,3,60480.24,On-Time,0
RPY006953,LA04286,BOR07780,4,60480.24,On-Time,0
RPY006954,LA04286,BOR07780,5,60480.24,Late,26
RPY006955,LA04286,BOR07780,6,60480.24,On-Time,0
RPY006956,LA04286,BOR07780,7,60480.24,On-Time,0
RPY006957,LA04286,BOR07780,8,60480.24,On-Time,0
RPY006958,LA04286,BOR07780,9,60480.24,On-Time,0
RPY006959,LA04286,BOR07780,10,60480.24,On-Time,0
RPY006960,LA02350,BOR00008,1,53795.8,On-Time,0
RPY006961,LA02350,BOR00008,2,53795.8,On-Time,0
RPY006962,LA02350,BOR00008,3,53795.8,On-Time,0
RPY006963,LA02350,BOR00008,4,53795.8,On-Time,0
RPY006964,LA02350,BOR00008,5,53795.8,On-Time,0
RPY006965,LA02350,BOR00008,6,53795.8,Late,40
RPY006966,LA02350,BOR00008,7,53795.8,On-Time,0
RPY006967,LA01065,BOR05446,1,26026.54,On-Time,0
RPY006968,LA01065,BOR05446,2,26026.54,On-Time,0
RPY006969,LA01065,BOR05446,3,26026.54,On-Time,0
RPY006970,LA01065,BOR05446,4,26026.54,On-Time,0
RPY006971,LA00835,BOR03911,1,6496.28,On-Time,0
RPY006972,LA00835,BOR03911,2,6496.28,On-Time,0
RPY006973,LA00835,BOR03911,3,6496.28,On-Time,0
RPY006974,LA00835,BOR03911,4,6496.28,On-Time,0
RPY006975,LA00835,BOR03911,5,6496.28,On-Time,0
RPY006976,LA00835,BOR03911,6,6496.28,On-Time,0
RPY006977,LA02936,BOR06878,1,7338.49,On-Time,0
RPY006978,LA02936,BOR06878,2,7338.49,On-Time,0
RPY006979,LA02936,BOR06878,3,7338.49,On-Time,0
RPY006980,LA02936,BOR06878,4,7338.49,On-Time,0
RPY006981,LA02936,BOR06878,5,7338.49,On-Time,0
RPY006982,LA02936,BOR06878,6,7338.49,On-Time,0
RPY006983,LA02936,BOR06878,7,7338.49,On-Time,0
RPY006984,LA02781,BOR00242,1,8749.0,On-Time,0
RPY006985,LA02781,BOR00242,2,8749.0,On-Time,0
RPY006986,LA02781,BOR00242,3,8749.0,On-Time,0
RPY006987,LA02781,BOR00242,4,8749.0,On-Time,0
RPY006988,LA02781,BOR00242,5,8749.0,On-Time,0
RPY006989,LA02781,BOR00242,6,8749.0,On-Time,0
RPY006990,LA02781,BOR00242,7,8749.0,On-Time,0
RPY006991,LA04429,BOR03864,1,4849.02,On-Time,0
RPY006992,LA04429,BOR03864,2,4849.02,On-Time,0
RPY006993,LA04429,BOR03864,3,4849.02,On-Time,0
RPY006994,LA04429,BOR03864,4,4849.02,On-Time,0
RPY006995,LA04429,BOR03864,5,4849.02,On-Time,0
RPY006996,LA06485,BOR01618,1,178358.34,On-Time,0
RPY006997,LA06485,BOR01618,2,178358.34,On-Time,0
RPY006998,LA06485,BOR01618,3,178358.34,On-Time,0
RPY006999,LA06485,BOR01618,4,178358.34,On-Time,0
RPY007000,LA06485,BOR01618,5,178358.34,On-Time,0
RPY007001,LA06485,BOR01618,6,178358.34,On-Time,0
RPY007002,LA06485,BOR01618,7,178358.34,On-Time,0
RPY007003,LA06485,BOR01618,8,178358.34,Late,25
RPY007004,LA06485,BOR01618,9,178358.34,On-Time,0
RPY007005,LA06485,BOR01618,10,178358.34,On-Time,0
RPY007006,LA06485,BOR01618,11,178358.34,On-Time,0
RPY007007,LA03897,BOR09680,1,38362.12,On-Time,0
RPY007008,LA03897,BOR09680,2,38362.12,On-Time,0
RPY007009,LA03897,BOR09680,3,38362.12,On-Time,0
RPY007010,LA03897,BOR09680,4,38362.12,On-Time,0
RPY007011,LA03897,BOR09680,5,38362.12,On-Time,0
RPY007012,LA03897,BOR09680,6,38362.12,On-Time,0
RPY007013,LA06469,BOR02551,1,16849.1,On-Time,0
RPY007014,LA06469,BOR02551,2,16849.1,On-Time,0
RPY007015,LA06469,BOR02551,3,16849.1,On-Time,0
RPY007016,LA06469,BOR02551,4,16849.1,On-Time,0
RPY007017,LA06469,BOR02551,5,16849.1,On-Time,0
RPY007018,LA06469,BOR02551,6,16849.1,On-Time,0
RPY007019,LA06469,BOR02551,7,16849.1,On-Time,0
RPY007020,LA03678,BOR06298,1,781.65,On-Time,0
RPY007021,LA03678,BOR06298,2,781.65,On-Time,0
RPY007022,LA03678,BOR06298,3,781.65,On-Time,0
RPY007023,LA04438,BOR02491,1,17574.93,On-Time,0
RPY007024,LA04438,BOR02491,2,17574.93,On-Time,0
RPY007025,LA04438,BOR02491,3,17574.93,On-Time,0
RPY007026,LA05435,BOR04070,1,87320.89,On-Time,0
RPY007027,LA05435,BOR04070,2,87320.89,On-Time,0
RPY007028,LA05435,BOR04070,3,87320.89,On-Time,0
RPY007029,LA05435,BOR04070,4,87320.89,On-Time,0
RPY007030,LA05435,BOR04070,5,87320.89,On-Time,0
RPY007031,LA05435,BOR04070,6,87320.89,On-Time,0
RPY007032,LA05435,BOR04070,7,87320.89,On-Time,0
RPY007033,LA05435,BOR04070,8,87320.89,On-Time,0
RPY007034,LA05435,BOR04070,9,87320.89,On-Time,0
RPY007035,LA03374,BOR04989,1,10611.33,On-Time,0
RPY007036,LA03374,BOR04989,2,10611.33,On-Time,0
RPY007037,LA03374,BOR04989,3,10611.33,On-Time,0
RPY007038,LA03374,BOR04989,4,10611.33,On-Time,0
RPY007039,LA03374,BOR04989,5,10611.33,On-Time,0
RPY007040,LA03374,BOR04989,6,10611.33,On-Time,0
RPY007041,LA03374,BOR04989,7,10611.33,On-Time,0
RPY007042,LA03374,BOR04989,8,10611.33,On-Time,0
RPY007043,LA03374,BOR04989,9,10611.33,On-Time,0
RPY007044,LA02906,BOR01731,1,18235.2,On-Time,0
RPY007045,LA02906,BOR01731,2,18235.2,On-Time,0
RPY007046,LA02906,BOR01731,3,18235.2,On-Time,0
RPY007047,LA01550,BOR07178,1,13012.86,On-Time,0
RPY007048,LA01550,BOR07178,2,13012.86,On-Time,0
RPY007049,LA01550,BOR07178,3,13012.86,On-Time,0
RPY007050,LA01550,BOR07178,4,13012.86,On-Time,0
RPY007051,LA01550,BOR07178,5,13012.86,On-Time,0
RPY007052,LA01550,BOR07178,6,13012.86,On-Time,0
RPY007053,LA02635,BOR04437,1,8510.32,On-Time,0
RPY007054,LA02635,BOR04437,2,8510.32,On-Time,0
RPY007055,LA02635,BOR04437,3,8510.32,On-Time,0
RPY007056,LA02635,BOR04437,4,8510.32,On-Time,0
RPY007057,LA02635,BOR04437,5,8510.32,On-Time,0
RPY007058,LA02635,BOR04437,6,8510.32,On-Time,0
RPY007059,LA02635,BOR04437,7,8510.32,On-Time,0
RPY007060,LA02635,BOR04437,8,8510.32,On-Time,0
RPY007061,LA03352,BOR09315,1,16063.97,On-Time,0
RPY007062,LA03352,BOR09315,2,16063.97,On-Time,0
RPY007063,LA03352,BOR09315,3,16063.97,On-Time,0
RPY007064,LA03352,BOR09315,4,16063.97,On-Time,0
RPY007065,LA03352,BOR09315,5,16063.97,On-Time,0
RPY007066,LA03352,BOR09315,6,16063.97,On-Time,0
RPY007067,LA05830,BOR04829,1,50625.87,On-Time,0
RPY007068,LA05830,BOR04829,2,50625.87,On-Time,0
RPY007069,LA05830,BOR04829,3,50625.87,On-Time,0
RPY007070,LA05830,BOR04829,4,50625.87,On-Time,0
RPY007071,LA05830,BOR04829,5,50625.87,On-Time,0
RPY007072,LA05830,BOR04829,6,50625.87,On-Time,0
RPY007073,LA05830,BOR04829,7,50625.87,On-Time,0
RPY007074,LA05830,BOR04829,8,50625.87,On-Time,0
RPY007075,LA05830,BOR04829,9,50625.87,On-Time,0
RPY007076,LA02336,BOR02665,1,40603.78,On-Time,0
RPY007077,LA02336,BOR02665,2,40603.78,On-Time,0
RPY007078,LA02336,BOR02665,3,40603.78,On-Time,0
RPY007079,LA02336,BOR02665,4,40603.78,On-Time,0
RPY007080,LA02336,BOR02665,5,40603.78,On-Time,0
RPY007081,LA02336,BOR02665,6,40603.78,On-Time,0
RPY007082,LA02336,BOR02665,7,40603.78,On-Time,0
RPY007083,LA02336,BOR02665,8,40603.78,On-Time,0
RPY007084,LA02336,BOR02665,9,40603.78,On-Time,0
RPY007085,LA04155,BOR09062,1,21222.19,On-Time,0
RPY007086,LA04155,BOR09062,2,21222.19,On-Time,0
RPY007087,LA04155,BOR09062,3,21222.19,On-Time,0
RPY007088,LA00342,BOR01353,1,36259.83,On-Time,0
RPY007089,LA00342,BOR01353,2,36259.83,On-Time,0
RPY007090,LA00342,BOR01353,3,36259.83,On-Time,0
RPY007091,LA00342,BOR01353,4,36259.83,On-Time,0
RPY007092,LA00342,BOR01353,5,36259.83,On-Time,0
RPY007093,LA00342,BOR01353,6,36259.83,On-Time,0
RPY007094,LA00342,BOR01353,7,36259.83,On-Time,0
RPY007095,LA00342,BOR01353,8,36259.83,On-Time,0
RPY007096,LA06025,BOR07602,1,15547.98,On-Time,0
RPY007097,LA06025,BOR07602,2,15547.98,On-Time,0
RPY007098,LA06025,BOR07602,3,15547.98,On-Time,0
RPY007099,LA03813,BOR05690,1,28290.81,Late,18
RPY007100,LA03813,BOR05690,2,28290.81,On-Time,0
RPY007101,LA03813,BOR05690,3,28290.81,On-Time,0
RPY007102,LA03813,BOR05690,4,28290.81,On-Time,0
RPY007103,LA03813,BOR05690,5,28290.81,On-Time,0
RPY007104,LA03813,BOR05690,6,28290.81,On-Time,0
RPY007105,LA03813,BOR05690,7,28290.81,On-Time,0
RPY007106,LA03813,BOR05690,8,28290.81,On-Time,0
RPY007107,LA03813,BOR05690,9,28290.81,On-Time,0
RPY007108,LA03813,BOR05690,10,28290.81,On-Time,0
RPY007109,LA03813,BOR05690,11,28290.81,On-Time,0
RPY007110,LA01512,BOR01075,1,71097.49,On-Time,0
RPY007111,LA01512,BOR01075,2,71097.49,On-Time,0
RPY007112,LA01512,BOR01075,3,71097.49,On-Time,0
RPY007113,LA01512,BOR01075,4,71097.49,On-Time,0
RPY007114,LA02016,BOR08696,1,22050.54,On-Time,0
RPY007115,LA02016,BOR08696,2,22050.54,On-Time,0
RPY007116,LA02016,BOR08696,3,22050.54,On-Time,0
RPY007117,LA02016,BOR08696,4,22050.54,On-Time,0
RPY007118,LA02603,BOR08844,1,32855.87,On-Time,0
RPY007119,LA02603,BOR08844,2,32855.87,On-Time,0
RPY007120,LA02603,BOR08844,3,32855.87,On-Time,0
RPY007121,LA03287,BOR00669,1,19104.01,On-Time,0
RPY007122,LA03287,BOR00669,2,19104.01,On-Time,0
RPY007123,LA03287,BOR00669,3,19104.01,On-Time,0
RPY007124,LA05152,BOR08210,1,10565.54,On-Time,0
RPY007125,LA05152,BOR08210,2,10565.54,On-Time,0
RPY007126,LA05152,BOR08210,3,10565.54,On-Time,0
RPY007127,LA05152,BOR08210,4,10565.54,On-Time,0
RPY007128,LA07035,BOR05857,1,39053.96,On-Time,0
RPY007129,LA07035,BOR05857,2,39053.96,On-Time,0
RPY007130,LA07035,BOR05857,3,39053.96,On-Time,0
RPY007131,LA07035,BOR05857,4,39053.96,On-Time,0
RPY007132,LA07035,BOR05857,5,39053.96,On-Time,0
RPY007133,LA01893,BOR04368,1,14599.23,On-Time,0
RPY007134,LA01893,BOR04368,2,14599.23,On-Time,0
RPY007135,LA01893,BOR04368,3,14599.23,On-Time,0
RPY007136,LA01113,BOR06362,1,31098.89,On-Time,0
RPY007137,LA01113,BOR06362,2,31098.89,On-Time,0
RPY007138,LA01113,BOR06362,3,31098.89,On-Time,0
RPY007139,LA01113,BOR06362,4,31098.89,On-Time,0
RPY007140,LA01113,BOR06362,5,31098.89,On-Time,0
RPY007141,LA01113,BOR06362,6,31098.89,On-Time,0
RPY007142,LA01113,BOR06362,7,31098.89,On-Time,0
RPY007143,LA01113,BOR06362,8,31098.89,Late,5
RPY007144,LA06142,BOR03703,1,4924.94,On-Time,0
RPY007145,LA06142,BOR03703,2,4924.94,On-Time,0
RPY007146,LA06142,BOR03703,3,4924.94,On-Time,0
RPY007147,LA06142,BOR03703,4,4924.94,On-Time,0
RPY007148,LA06142,BOR03703,5,4924.94,On-Time,0
RPY007149,LA06142,BOR03703,6,4924.94,On-Time,0
RPY007150,LA06142,BOR03703,7,4924.94,On-Time,0
RPY007151,LA06142,BOR03703,8,4924.94,On-Time,0
RPY007152,LA06142,BOR03703,9,4924.94,On-Time,0
RPY007153,LA06142,BOR03703,10,4924.94,On-Time,0
RPY007154,LA06142,BOR03703,11,4924.94,On-Time,0
RPY007155,LA06142,BOR03703,12,4924.94,On-Time,0
RPY007156,LA06363,BOR08575,1,86280.45,On-Time,0
RPY007157,LA06363,BOR08575,2,86280.45,On-Time,0
RPY007158,LA06363,BOR08575,3,86280.45,On-Time,0
RPY007159,LA04853,BOR00266,1,29108.06,On-Time,0
RPY007160,LA04853,BOR00266,2,29108.06,On-Time,0
RPY007161,LA04853,BOR00266,3,29108.06,On-Time,0
RPY007162,LA04853,BOR00266,4,29108.06,On-Time,0
RPY007163,LA04853,BOR00266,5,29108.06,On-Time,0
RPY007164,LA04853,BOR00266,6,29108.06,On-Time,0
RPY007165,LA04853,BOR00266,7,29108.06,On-Time,0
RPY007166,LA04853,BOR00266,8,29108.06,On-Time,0
RPY007167,LA04853,BOR00266,9,29108.06,On-Time,0
RPY007168,LA05008,BOR07747,1,26546.28,On-Time,0
RPY007169,LA05008,BOR07747,2,26546.28,On-Time,0
RPY007170,LA05008,BOR07747,3,26546.28,On-Time,0
RPY007171,LA05008,BOR07747,4,26546.28,On-Time,0
RPY007172,LA05008,BOR07747,5,26546.28,On-Time,0
RPY007173,LA05008,BOR07747,6,26546.28,On-Time,0
RPY007174,LA05008,BOR07747,7,26546.28,On-Time,0
RPY007175,LA05008,BOR07747,8,26546.28,On-Time,0
RPY007176,LA05008,BOR07747,9,26546.28,On-Time,0
RPY007177,LA03467,BOR03342,1,3799.05,On-Time,0
RPY007178,LA03467,BOR03342,2,3799.05,On-Time,0
RPY007179,LA03467,BOR03342,3,3799.05,On-Time,0
RPY007180,LA03467,BOR03342,4,3799.05,On-Time,0
RPY007181,LA03467,BOR03342,5,3799.05,Late,52
RPY007182,LA03467,BOR03342,6,3799.05,On-Time,0
RPY007183,LA03467,BOR03342,7,3799.05,On-Time,0
RPY007184,LA03467,BOR03342,8,3799.05,On-Time,0
RPY007185,LA03467,BOR03342,9,3799.05,On-Time,0
RPY007186,LA03467,BOR03342,10,3799.05,On-Time,0
RPY007187,LA03467,BOR03342,11,3799.05,On-Time,0
RPY007188,LA03467,BOR03342,12,3799.05,On-Time,0
RPY007189,LA01157,BOR04278,1,24465.74,On-Time,0
RPY007190,LA01157,BOR04278,2,24465.74,On-Time,0
RPY007191,LA01157,BOR04278,3,24465.74,On-Time,0
RPY007192,LA01157,BOR04278,4,24465.74,On-Time,0
RPY007193,LA01157,BOR04278,5,24465.74,On-Time,0
RPY007194,LA01157,BOR04278,6,24465.74,On-Time,0
RPY007195,LA01157,BOR04278,7,24465.74,On-Time,0
RPY007196,LA01157,BOR04278,8,24465.74,On-Time,0
RPY007197,LA01157,BOR04278,9,24465.74,On-Time,0
RPY007198,LA04135,BOR01704,1,34604.28,On-Time,0
RPY007199,LA04135,BOR01704,2,34604.28,On-Time,0
RPY007200,LA04135,BOR01704,3,34604.28,On-Time,0
RPY007201,LA04135,BOR01704,4,34604.28,Late,23
RPY007202,LA04135,BOR01704,5,34604.28,On-Time,0
RPY007203,LA04135,BOR01704,6,34604.28,On-Time,0
RPY007204,LA04135,BOR01704,7,34604.28,On-Time,0
RPY007205,LA04135,BOR01704,8,34604.28,Late,47
RPY007206,LA04135,BOR01704,9,34604.28,On-Time,0
RPY007207,LA04135,BOR01704,10,34604.28,On-Time,0
RPY007208,LA01551,BOR00164,1,3368.55,On-Time,0
RPY007209,LA01551,BOR00164,2,3368.55,On-Time,0
RPY007210,LA01551,BOR00164,3,3368.55,On-Time,0
RPY007211,LA01551,BOR00164,4,3368.55,Late,32
RPY007212,LA01551,BOR00164,5,3368.55,On-Time,0
RPY007213,LA01551,BOR00164,6,3368.55,Late,52
RPY007214,LA01551,BOR00164,7,3368.55,On-Time,0
RPY007215,LA01551,BOR00164,8,3368.55,Late,55
RPY007216,LA01551,BOR00164,9,3368.55,On-Time,0
RPY007217,LA01551,BOR00164,10,3368.55,On-Time,0
RPY007218,LA04696,BOR08364,1,56394.63,On-Time,0
RPY007219,LA04696,BOR08364,2,56394.63,On-Time,0
RPY007220,LA04696,BOR08364,3,56394.63,On-Time,0
RPY007221,LA04696,BOR08364,4,56394.63,On-Time,0
RPY007222,LA04696,BOR08364,5,56394.63,On-Time,0
RPY007223,LA04696,BOR08364,6,56394.63,On-Time,0
RPY007224,LA04696,BOR08364,7,56394.63,On-Time,0
RPY007225,LA03415,BOR09322,1,49412.35,On-Time,0
RPY007226,LA03415,BOR09322,2,49412.35,On-Time,0
RPY007227,LA03415,BOR09322,3,49412.35,On-Time,0
RPY007228,LA03415,BOR09322,4,49412.35,Late,57
RPY007229,LA06849,BOR07580,1,41133.97,On-Time,0
RPY007230,LA06849,BOR07580,2,41133.97,On-Time,0
RPY007231,LA06849,BOR07580,3,41133.97,On-Time,0
RPY007232,LA06849,BOR07580,4,41133.97,On-Time,0
RPY007233,LA06849,BOR07580,5,41133.97,On-Time,0
RPY007234,LA06849,BOR07580,6,41133.97,On-Time,0
RPY007235,LA06849,BOR07580,7,41133.97,On-Time,0
RPY007236,LA06849,BOR07580,8,41133.97,On-Time,0
RPY007237,LA06849,BOR07580,9,41133.97,On-Time,0
RPY007238,LA06849,BOR07580,10,41133.97,On-Time,0
RPY007239,LA06849,BOR07580,11,41133.97,On-Time,0
RPY007240,LA06849,BOR07580,12,41133.97,On-Time,0
RPY007241,LA00750,BOR05386,1,18327.97,On-Time,0
RPY007242,LA00750,BOR05386,2,18327.97,On-Time,0
RPY007243,LA00750,BOR05386,3,18327.97,On-Time,0
RPY007244,LA00750,BOR05386,4,18327.97,On-Time,0
RPY007245,LA03980,BOR05072,1,42283.65,On-Time,0
RPY007246,LA03980,BOR05072,2,42283.65,On-Time,0
RPY007247,LA03980,BOR05072,3,42283.65,On-Time,0
RPY007248,LA03980,BOR05072,4,42283.65,On-Time,0
RPY007249,LA03980,BOR05072,5,42283.65,On-Time,0
RPY007250,LA03980,BOR05072,6,42283.65,On-Time,0
RPY007251,LA03980,BOR05072,7,42283.65,On-Time,0
RPY007252,LA03980,BOR05072,8,42283.65,On-Time,0
RPY007253,LA03980,BOR05072,9,42283.65,On-Time,0
RPY007254,LA03980,BOR05072,10,42283.65,On-Time,0
RPY007255,LA03980,BOR05072,11,42283.65,On-Time,0
RPY007256,LA03980,BOR05072,12,42283.65,On-Time,0
RPY007257,LA02270,BOR01053,1,19838.57,On-Time,0
RPY007258,LA02270,BOR01053,2,19838.57,On-Time,0
RPY007259,LA02270,BOR01053,3,19838.57,On-Time,0
RPY007260,LA02270,BOR01053,4,19838.57,On-Time,0
RPY007261,LA02270,BOR01053,5,19838.57,On-Time,0
RPY007262,LA05464,BOR08526,1,3101.44,On-Time,0
RPY007263,LA05464,BOR08526,2,3101.44,On-Time,0
RPY007264,LA05464,BOR08526,3,3101.44,On-Time,0
RPY007265,LA05464,BOR08526,4,3101.44,On-Time,0
RPY007266,LA06165,BOR05701,1,3782.21,On-Time,0
RPY007267,LA06165,BOR05701,2,3782.21,On-Time,0
RPY007268,LA06165,BOR05701,3,3782.21,On-Time,0
RPY007269,LA00722,BOR01273,1,440.22,On-Time,0
RPY007270,LA00722,BOR01273,2,440.22,On-Time,0
RPY007271,LA00722,BOR01273,3,440.22,On-Time,0
RPY007272,LA00722,BOR01273,4,440.22,On-Time,0
RPY007273,LA00722,BOR01273,5,440.22,On-Time,0
RPY007274,LA00722,BOR01273,6,440.22,On-Time,0
RPY007275,LA00722,BOR01273,7,440.22,On-Time,0
RPY007276,LA00722,BOR01273,8,440.22,On-Time,0
RPY007277,LA00722,BOR01273,9,440.22,Late,28
RPY007278,LA00811,BOR05933,1,6427.0,Late,31
RPY007279,LA00811,BOR05933,2,6427.0,On-Time,0
RPY007280,LA00811,BOR05933,3,6427.0,On-Time,0
RPY007281,LA00811,BOR05933,4,6427.0,On-Time,0
RPY007282,LA00811,BOR05933,5,6427.0,On-Time,0
RPY007283,LA00811,BOR05933,6,6427.0,Late,13
RPY007284,LA00811,BOR05933,7,6427.0,On-Time,0
RPY007285,LA00811,BOR05933,8,6427.0,On-Time,0
RPY007286,LA00811,BOR05933,9,6427.0,On-Time,0
RPY007287,LA00811,BOR05933,10,6427.0,On-Time,0
RPY007288,LA00811,BOR05933,11,6427.0,On-Time,0
RPY007289,LA00811,BOR05933,12,6427.0,Late,57
RPY007290,LA01837,BOR05203,1,1962.93,On-Time,0
RPY007291,LA01837,BOR05203,2,1962.93,On-Time,0
RPY007292,LA01837,BOR05203,3,1962.93,On-Time,0
RPY007293,LA01837,BOR05203,4,1962.93,Late,46
RPY007294,LA01837,BOR05203,5,1962.93,On-Time,0
RPY007295,LA01837,BOR05203,6,1962.93,On-Time,0
RPY007296,LA01346,BOR04801,1,120180.97,On-Time,0
RPY007297,LA01346,BOR04801,2,120180.97,On-Time,0
RPY007298,LA01346,BOR04801,3,120180.97,On-Time,0
RPY007299,LA01346,BOR04801,4,120180.97,On-Time,0
RPY007300,LA01346,BOR04801,5,120180.97,On-Time,0
RPY007301,LA01346,BOR04801,6,120180.97,On-Time,0
RPY007302,LA03438,BOR04708,1,14895.18,Late,38
RPY007303,LA03438,BOR04708,2,14895.18,On-Time,0
RPY007304,LA03438,BOR04708,3,14895.18,Late,40
RPY007305,LA03438,BOR04708,4,14895.18,On-Time,0
RPY007306,LA03438,BOR04708,5,14895.18,On-Time,0
RPY007307,LA03438,BOR04708,6,14895.18,On-Time,0
RPY007308,LA03438,BOR04708,7,14895.18,On-Time,0
RPY007309,LA03438,BOR04708,8,14895.18,On-Time,0
RPY007310,LA03438,BOR04708,9,14895.18,On-Time,0
RPY007311,LA05870,BOR08272,1,10782.98,On-Time,0
RPY007312,LA05870,BOR08272,2,10782.98,On-Time,0
RPY007313,LA05870,BOR08272,3,10782.98,On-Time,0
RPY007314,LA05870,BOR08272,4,10782.98,On-Time,0
RPY007315,LA05109,BOR02214,1,4972.65,On-Time,0
RPY007316,LA05109,BOR02214,2,4972.65,On-Time,0
RPY007317,LA05109,BOR02214,3,4972.65,On-Time,0
RPY007318,LA05109,BOR02214,4,4972.65,On-Time,0
RPY007319,LA05109,BOR02214,5,4972.65,On-Time,0
RPY007320,LA05109,BOR02214,6,4972.65,On-Time,0
RPY007321,LA05109,BOR02214,7,4972.65,On-Time,0
RPY007322,LA05109,BOR02214,8,4972.65,On-Time,0
RPY007323,LA05109,BOR02214,9,4972.65,On-Time,0
RPY007324,LA05109,BOR02214,10,4972.65,Late,47
RPY007325,LA05109,BOR02214,11,4972.65,On-Time,0
RPY007326,LA05109,BOR02214,12,4972.65,On-Time,0
RPY007327,LA01737,BOR02648,1,41143.77,On-Time,0
RPY007328,LA01737,BOR02648,2,41143.77,On-Time,0
RPY007329,LA01737,BOR02648,3,41143.77,On-Time,0
RPY007330,LA01737,BOR02648,4,41143.77,On-Time,0
RPY007331,LA01737,BOR02648,5,41143.77,On-Time,0
RPY007332,LA01737,BOR02648,6,41143.77,On-Time,0
RPY007333,LA01737,BOR02648,7,41143.77,On-Time,0
RPY007334,LA01737,BOR02648,8,41143.77,On-Time,0
RPY007335,LA01737,BOR02648,9,41143.77,On-Time,0
RPY007336,LA01737,BOR02648,10,41143.77,Late,22
RPY007337,LA01737,BOR02648,11,41143.77,On-Time,0
RPY007338,LA01737,BOR02648,12,41143.77,On-Time,0
RPY007339,LA06610,BOR04514,1,46100.76,On-Time,0
RPY007340,LA06610,BOR04514,2,46100.76,On-Time,0
RPY007341,LA06610,BOR04514,3,46100.76,On-Time,0
RPY007342,LA06610,BOR04514,4,46100.76,On-Time,0
RPY007343,LA06610,BOR04514,5,46100.76,On-Time,0
RPY007344,LA06610,BOR04514,6,46100.76,On-Time,0
RPY007345,LA06610,BOR04514,7,46100.76,On-Time,0
RPY007346,LA06610,BOR04514,8,46100.76,On-Time,0
RPY007347,LA06610,BOR04514,9,46100.76,On-Time,0
RPY007348,LA06610,BOR04514,10,46100.76,On-Time,0
RPY007349,LA06610,BOR04514,11,46100.76,On-Time,0
RPY007350,LA00396,BOR01133,1,3032.35,On-Time,0
RPY007351,LA00396,BOR01133,2,3032.35,On-Time,0
RPY007352,LA00396,BOR01133,3,3032.35,On-Time,0
RPY007353,LA00396,BOR01133,4,3032.35,Late,7
RPY007354,LA00396,BOR01133,5,3032.35,On-Time,0
RPY007355,LA00396,BOR01133,6,3032.35,On-Time,0
RPY007356,LA00396,BOR01133,7,3032.35,On-Time,0
RPY007357,LA00396,BOR01133,8,3032.35,On-Time,0
RPY007358,LA02102,BOR00802,1,44538.64,On-Time,0
RPY007359,LA02102,BOR00802,2,44538.64,Late,60
RPY007360,LA02102,BOR00802,3,44538.64,On-Time,0
RPY007361,LA02102,BOR00802,4,44538.64,On-Time,0
RPY007362,LA02102,BOR00802,5,44538.64,On-Time,0
RPY007363,LA02102,BOR00802,6,44538.64,On-Time,0
RPY007364,LA02102,BOR00802,7,44538.64,On-Time,0
RPY007365,LA02102,BOR00802,8,44538.64,On-Time,0
RPY007366,LA02102,BOR00802,9,44538.64,On-Time,0
RPY007367,LA02102,BOR00802,10,44538.64,On-Time,0
RPY007368,LA04351,BOR05355,1,7904.35,Late,59
RPY007369,LA04351,BOR05355,2,7904.35,Late,46
RPY007370,LA04351,BOR05355,3,7904.35,On-Time,0
RPY007371,LA04351,BOR05355,4,7904.35,On-Time,0
