borrower_id,age,monthly_income,employment_type,credit_score,dti_ratio,loan_amount,loan_purpose,city,previous_default,risk_score,risk_tier,is_default
BOR05811,24,41888.98,Business Owner,799,0.42,1670494.12,Education,Pune,1,35,MEDIUM,0
BOR05812,35,45105.4,Self-Employed,592,0.45,1071012.75,Vehicle,Bengaluru,0,40,MEDIUM,0
BOR05813,59,145606.08,Self-Employed,515,0.38,136580.48,Education,Delhi,0,40,MEDIUM,0
BOR05814,36,33881.71,Salaried,623,0.07,585040.76,Home,Jaipur,0,20,LOW,0
BOR05815,28,171811.48,Salaried,842,0.46,122126.44,Vehicle,Bengaluru,0,18,LOW,0
BOR05816,57,103462.45,Salaried,650,0.09,782730.59,Education,Ahmedabad,0,12,LOW,0
BOR05817,39,164899.09,Salaried,713,0.57,1230227.15,Education,Pune,0,22,MEDIUM,0
BOR05818,37,79908.03,Self-Employed,696,0.64,484685.18,Vehicle,Mumbai,1,59,HIGH,0
BOR05819,31,47823.23,Self-Employed,657,0.67,1707259.59,Vehicle,Jaipur,0,42,MEDIUM,0
BOR05820,49,44142.57,Salaried,734,0.36,234353.96,Education,Ahmedabad,0,18,LOW,0
BOR05821,21,58900.21,Self-Employed,677,0.67,1073797.88,Home,Jaipur,0,34,MEDIUM,1
BOR05822,38,104272.4,Government Employee,412,0.15,763351.13,Home,Bengaluru,0,38,MEDIUM,1
BOR05823,28,63255.9,Self-Employed,744,0.25,682744.21,Education,Pune,0,8,LOW,0
BOR05824,44,86984.17,Salaried,674,0.08,405698.8,Home,Bengaluru,0,20,LOW,0
BOR05825,38,54391.33,Business Owner,768,0.32,878049.38,Home,Pune,0,8,LOW,0
BOR05826,38,103319.69,Salaried,652,0.34,1684714.78,Education,Delhi,0,20,LOW,0
BOR05827,30,56021.34,Self-Employed,831,0.19,1970853.66,Business,Bengaluru,1,25,MEDIUM,0
BOR05828,39,16949.38,Business Owner,617,0.62,976855.95,Medical,Mumbai,0,44,MEDIUM,1
BOR05829,52,102019.37,Business Owner,778,0.05,1983255.0,Home,Pune,1,25,MEDIUM,0
BOR05830,51,63654.33,Salaried,639,0.26,1670470.08,Business,Jaipur,0,20,LOW,0
BOR05831,64,31542.49,Self-Employed,626,0.64,998935.0,Personal,Pune,0,42,MEDIUM,0
BOR05832,51,106298.25,Self-Employed,623,0.59,1463282.71,Education,Ahmedabad,0,34,MEDIUM,0
BOR05833,56,51570.83,Salaried,612,0.07,672006.99,Home,Delhi,0,20,LOW,1
BOR05834,37,74711.33,Business Owner,631,0.24,979654.0,Business,Mumbai,0,12,LOW,0
BOR05835,54,46686.16,Government Employee,528,0.55,1897179.32,Business,Bengaluru,0,60,HIGH,0
BOR05836,63,21879.73,Self-Employed,680,0.55,1216468.23,Home,Mumbai,0,44,MEDIUM,1
BOR05837,65,25271.22,Self-Employed,869,0.15,225698.23,Education,Pune,0,10,LOW,0
BOR05838,60,17487.44,Salaried,607,0.18,340740.95,Education,Bengaluru,1,47,HIGH,0
BOR05839,42,49431.86,Government Employee,647,0.19,904953.6,Education,Bengaluru,0,12,LOW,0
BOR05840,51,28223.98,Government Employee,593,0.5,818229.56,Vehicle,Pune,0,50,HIGH,0
BOR05841,23,29871.88,Salaried,654,0.73,997339.74,Home,Delhi,0,44,MEDIUM,0
BOR05842,36,130087.76,Business Owner,687,0.51,1084976.21,Education,Ahmedabad,0,42,MEDIUM,1
BOR05843,53,88561.3,Government Employee,725,0.45,1235947.96,Vehicle,Ahmedabad,0,10,LOW,0
BOR05844,26,85556.41,Salaried,428,0.67,1843620.02,Medical,Delhi,0,52,HIGH,0
BOR05845,59,42098.65,Business Owner,797,0.62,925732.46,Home,Bengaluru,0,30,MEDIUM,0
BOR05846,21,36832.36,Self-Employed,838,0.37,1157315.25,Vehicle,Jaipur,0,10,LOW,0
BOR05847,22,102944.48,Salaried,637,0.15,1280671.76,Home,Mumbai,0,12,LOW,0
BOR05848,65,38117.1,Government Employee,588,0.33,455137.39,Personal,Surat,0,30,MEDIUM,0
BOR05849,26,35782.09,Government Employee,569,0.69,372321.54,Education,Pune,0,60,HIGH,1
BOR05850,55,60742.91,Business Owner,548,0.47,883911.55,Medical,Bengaluru,0,48,HIGH,0
BOR05851,58,66294.78,Salaried,736,0.57,1906008.67,Education,Pune,0,22,MEDIUM,0
BOR05852,44,21362.62,Self-Employed,819,0.56,1426054.58,Business,Bengaluru,0,40,MEDIUM,1
BOR05853,60,63373.73,Self-Employed,747,0.5,513311.28,Vehicle,Bengaluru,0,10,LOW,0
BOR05854,64,33545.82,Salaried,736,0.14,562908.83,Business,Surat,1,33,MEDIUM,0
BOR05855,64,86094.15,Self-Employed,671,0.53,1432090.96,Medical,Pune,0,42,MEDIUM,1
BOR05856,54,133380.5,Government Employee,683,0.45,410269.7,Personal,Jaipur,0,22,MEDIUM,0
BOR05857,46,86715.93,Business Owner,706,0.57,1255306.01,Education,Ahmedabad,0,22,MEDIUM,0
BOR05858,44,65693.86,Salaried,529,0.39,820807.06,Medical,Jaipur,1,73,HIGH,0
BOR05859,32,59013.82,Salaried,613,0.33,1250654.56,Home,Mumbai,0,20,LOW,1
BOR05860,43,32106.08,Salaried,836,0.74,586358.39,Home,Delhi,0,22,MEDIUM,0
BOR05861,47,44051.51,Salaried,589,0.39,440938.07,Personal,Pune,0,40,MEDIUM,0
BOR05862,22,40963.4,Business Owner,562,0.55,1337582.09,Personal,Surat,1,77,HIGH,0
BOR05863,36,100402.48,Salaried,617,0.13,302428.87,Business,Delhi,0,12,LOW,0
BOR05864,21,63872.87,Business Owner,802,0.1,1121756.2,Vehicle,Bengaluru,1,33,MEDIUM,0
BOR05865,32,38174.52,Self-Employed,727,0.49,1427527.62,Business,Delhi,1,35,MEDIUM,0
BOR05866,26,29288.7,Government Employee,900,0.5,1702556.18,Vehicle,Surat,0,20,LOW,0
BOR05867,28,78291.17,Self-Employed,662,0.65,346103.44,Personal,Jaipur,0,34,MEDIUM,0
BOR05868,47,33309.01,Business Owner,669,0.31,553077.64,Vehicle,Mumbai,1,45,MEDIUM,0
BOR05869,65,41357.46,Self-Employed,855,0.73,1381163.61,Education,Surat,0,30,MEDIUM,0
BOR05870,39,26561.89,Government Employee,692,0.72,95002.75,Personal,Jaipur,1,69,HIGH,1
BOR05871,50,48573.38,Government Employee,669,0.5,475222.67,Business,Bengaluru,0,22,MEDIUM,0
BOR05872,33,46429.56,Self-Employed,669,0.66,1971225.27,Vehicle,Jaipur,0,34,MEDIUM,0
BOR05873,36,75851.52,Self-Employed,734,0.57,681674.65,Education,Surat,0,22,MEDIUM,0
BOR05874,46,60442.99,Government Employee,406,0.62,1126197.35,Medical,Pune,0,52,HIGH,0
BOR05875,53,56948.2,Business Owner,530,0.12,337493.45,Home,Surat,0,30,MEDIUM,0
BOR05876,52,67721.57,Salaried,812,0.12,650235.1,Personal,Jaipur,0,0,LOW,0
BOR05877,55,30849.64,Government Employee,656,0.14,664343.07,Business,Mumbai,0,12,LOW,0
BOR05878,25,36327.2,Business Owner,791,0.45,1290035.96,Home,Bengaluru,0,10,LOW,0
BOR05879,63,51406.19,Salaried,835,0.5,1909180.51,Business,Ahmedabad,0,10,LOW,0
BOR05880,42,60287.32,Business Owner,701,0.18,1007027.35,Vehicle,Delhi,0,8,LOW,0
BOR05881,31,50721.41,Business Owner,753,0.7,1136552.77,Medical,Pune,0,30,MEDIUM,1
BOR05882,23,20561.11,Salaried,687,0.41,92259.36,Vehicle,Surat,0,40,MEDIUM,0
BOR05883,28,47333.65,Self-Employed,745,0.22,1179128.26,Personal,Delhi,0,0,LOW,0
BOR05884,40,44629.45,Self-Employed,586,0.36,419405.77,Personal,Surat,0,48,HIGH,1
BOR05885,32,49201.3,Self-Employed,582,0.43,825696.53,Business,Mumbai,0,48,HIGH,0
BOR05886,36,18720.4,Government Employee,745,0.1,741002.32,Home,Bengaluru,0,18,LOW,0
BOR05887,34,65482.01,Business Owner,722,0.26,1950057.73,Business,Surat,0,8,LOW,0
BOR05888,34,94038.94,Business Owner,620,0.26,410196.96,Vehicle,Bengaluru,0,12,LOW,1
BOR05889,57,23967.23,Government Employee,673,0.72,1454025.97,Home,Delhi,0,49,HIGH,0
BOR05890,22,41202.32,Self-Employed,604,0.05,74179.68,Medical,Bengaluru,0,12,LOW,0
BOR05891,49,47102.22,Salaried,624,0.44,985248.02,Medical,Delhi,1,47,HIGH,0
BOR05892,37,19574.78,Self-Employed,640,0.48,463439.18,Business,Ahmedabad,0,32,MEDIUM,0
BOR05893,27,27772.8,Government Employee,700,0.45,601326.11,Education,Bengaluru,0,28,MEDIUM,0
BOR05894,63,35312.16,Government Employee,780,0.71,1135258.85,Education,Mumbai,0,22,MEDIUM,1
BOR05895,47,109308.89,Government Employee,741,0.68,1273307.61,Home,Jaipur,0,30,MEDIUM,1
BOR05896,62,22572.48,Government Employee,815,0.24,220914.94,Vehicle,Bengaluru,0,10,LOW,0
BOR05897,36,107781.38,Self-Employed,681,0.09,1923422.32,Vehicle,Pune,0,20,LOW,0
BOR05898,50,94983.94,Business Owner,630,0.7,1463940.48,Home,Delhi,1,59,HIGH,0
BOR05899,54,19281.03,Business Owner,611,0.42,796954.86,Education,Bengaluru,0,32,MEDIUM,0
BOR05900,30,116384.01,Business Owner,545,0.16,728064.35,Education,Jaipur,1,63,HIGH,1
BOR05901,21,49009.07,Self-Employed,683,0.63,721017.15,Home,Delhi,0,34,MEDIUM,0
BOR05902,33,37930.58,Salaried,640,0.36,257263.95,Education,Pune,0,22,MEDIUM,1
BOR05903,48,50824.03,Self-Employed,629,0.43,1995829.33,Personal,Jaipur,0,22,MEDIUM,0
BOR05904,50,24076.0,Government Employee,699,0.54,879979.64,Business,Surat,0,44,MEDIUM,0
BOR05905,64,83841.49,Self-Employed,758,0.63,981002.79,Home,Jaipur,0,30,MEDIUM,0
BOR05906,64,32700.06,Self-Employed,567,0.62,283875.26,Education,Ahmedabad,0,52,HIGH,0
BOR05907,57,42527.49,Salaried,821,0.31,1864947.87,Home,Ahmedabad,0,0,LOW,0
BOR05908,22,67697.13,Government Employee,743,0.22,1901669.29,Business,Pune,0,8,LOW,0
BOR05909,51,76491.01,Salaried,717,0.08,1631820.37,Business,Ahmedabad,1,25,MEDIUM,0
BOR05910,61,52067.92,Self-Employed,739,0.49,537894.96,Personal,Bengaluru,0,10,LOW,0
BOR05911,30,37306.28,Business Owner,552,0.2,1207346.77,Medical,Ahmedabad,0,38,MEDIUM,0
BOR05912,33,70368.32,Self-Employed,791,0.64,471391.47,Home,Jaipur,1,47,HIGH,0
BOR05913,29,28025.89,Government Employee,753,0.09,531477.68,Personal,Surat,0,10,LOW,0
BOR05914,45,113593.65,Self-Employed,679,0.29,1109077.08,Vehicle,Pune,0,20,LOW,0
BOR05915,40,32565.18,Government Employee,691,0.32,1053368.0,Vehicle,Ahmedabad,0,12,LOW,0
BOR05916,54,37224.89,Salaried,624,0.57,942456.2,Home,Delhi,0,42,MEDIUM,0
BOR05917,22,60875.86,Salaried,535,0.6,771278.15,Medical,Surat,0,52,HIGH,0
BOR05918,26,23814.16,Salaried,681,0.18,527726.65,Medical,Mumbai,1,47,HIGH,0
BOR05919,65,48477.05,Self-Employed,710,0.66,248809.96,Medical,Pune,1,55,HIGH,0
BOR05920,41,125193.11,Salaried,689,0.13,1198705.24,Medical,Jaipur,0,20,LOW,0
BOR05921,35,66110.71,Self-Employed,592,0.15,1934075.84,Business,Jaipur,0,38,MEDIUM,1
BOR05922,62,71967.42,Salaried,632,0.22,852433.38,Education,Ahmedabad,0,20,LOW,0
BOR05923,46,50802.99,Salaried,670,0.37,92257.48,Personal,Bengaluru,0,22,MEDIUM,0
BOR05924,46,82165.2,Self-Employed,562,0.16,1361011.69,Education,Ahmedabad,0,30,MEDIUM,0
BOR05925,31,15652.42,Salaried,660,0.45,1495132.94,Medical,Surat,0,40,MEDIUM,0
BOR05926,24,61961.32,Government Employee,693,0.28,1194638.96,Education,Ahmedabad,0,20,LOW,0
BOR05927,39,90771.63,Self-Employed,719,0.19,1701919.1,Personal,Bengaluru,0,0,LOW,0
BOR05928,45,36977.9,Government Employee,470,0.75,908142.43,Home,Delhi,1,77,HIGH,0
BOR05929,63,43536.02,Business Owner,772,0.46,1746792.98,Home,Pune,0,18,LOW,0
BOR05930,40,40294.74,Business Owner,682,0.27,418456.98,Medical,Ahmedabad,1,45,MEDIUM,0
BOR05931,26,60517.03,Business Owner,588,0.63,1523349.59,Vehicle,Bengaluru,0,60,HIGH,0
BOR05932,49,66944.42,Self-Employed,827,0.52,1782778.3,Business,Pune,0,30,MEDIUM,0
BOR05933,27,44962.92,Self-Employed,578,0.62,1377213.54,Medical,Pune,0,52,HIGH,0
BOR05934,32,47415.26,Salaried,479,0.43,234739.68,Business,Pune,0,40,MEDIUM,0
BOR05935,50,58014.7,Salaried,720,0.12,1830867.88,Vehicle,Bengaluru,0,0,LOW,0
BOR05936,65,113302.69,Business Owner,662,0.09,1492426.15,Vehicle,Bengaluru,0,12,LOW,0
BOR05937,22,60128.71,Business Owner,602,0.49,1391456.08,Home,Mumbai,0,30,MEDIUM,0
BOR05938,36,41018.83,Business Owner,542,0.09,954909.15,Business,Bengaluru,0,30,MEDIUM,0
BOR05939,58,44471.56,Business Owner,652,0.67,611089.93,Medical,Ahmedabad,0,34,MEDIUM,0
BOR05940,33,56931.26,Government Employee,623,0.11,1064576.19,Home,Surat,0,12,LOW,0
BOR05941,27,51106.79,Self-Employed,649,0.58,1614793.86,Medical,Pune,0,42,MEDIUM,0
BOR05942,50,41533.28,Government Employee,687,0.42,1855217.11,Vehicle,Ahmedabad,1,47,HIGH,0
BOR05943,62,50024.17,Business Owner,748,0.6,728979.35,Vehicle,Bengaluru,0,22,MEDIUM,0
BOR05944,31,46151.21,Salaried,648,0.61,1519607.52,Medical,Delhi,0,34,MEDIUM,0
BOR05945,30,44783.56,Self-Employed,615,0.12,1735041.74,Education,Jaipur,1,42,MEDIUM,0
BOR05946,42,40947.44,Salaried,862,0.29,1613547.88,Business,Jaipur,1,33,MEDIUM,0
BOR05947,40,31059.52,Business Owner,654,0.46,815122.26,Personal,Bengaluru,0,30,MEDIUM,0
BOR05948,51,40386.69,Business Owner,657,0.51,320741.41,Business,Pune,0,34,MEDIUM,0
BOR05949,45,41538.68,Salaried,705,0.54,820385.49,Education,Surat,0,35,MEDIUM,0
BOR05950,60,20845.9,Business Owner,773,0.13,527370.92,Education,Surat,0,18,LOW,0
BOR05951,38,67258.01,Business Owner,568,0.71,957386.04,Education,Pune,0,60,HIGH,1
BOR05952,29,15763.64,Business Owner,592,0.11,671382.59,Business,Surat,1,65,HIGH,0
BOR05953,27,43419.62,Government Employee,900,0.31,1503023.99,Business,Surat,0,8,LOW,0
BOR05954,57,64320.17,Self-Employed,517,0.31,1173742.3,Education,Bengaluru,0,30,MEDIUM,0
BOR05955,23,34723.51,Self-Employed,675,0.74,229003.39,Medical,Ahmedabad,1,67,HIGH,0
BOR05956,28,55650.25,Salaried,561,0.07,1112354.74,Medical,Pune,0,30,MEDIUM,0
BOR05957,22,45821.33,Salaried,615,0.37,1240106.98,Business,Delhi,0,22,MEDIUM,0
BOR05958,53,28229.44,Government Employee,703,0.26,1621134.74,Personal,Ahmedabad,0,10,LOW,0
BOR05959,51,72181.47,Salaried,755,0.15,1994741.2,Home,Mumbai,0,8,LOW,0
BOR05960,52,65329.12,Government Employee,635,0.42,1134082.6,Education,Pune,1,47,HIGH,0
BOR05961,49,70071.74,Self-Employed,707,0.41,785991.53,Personal,Pune,0,10,LOW,0
BOR05962,32,52416.2,Business Owner,624,0.4,948977.23,Medical,Mumbai,0,30,MEDIUM,0
BOR05963,59,38237.12,Self-Employed,686,0.54,1073643.1,Personal,Delhi,0,42,MEDIUM,0
BOR05964,51,166032.23,Salaried,707,0.37,382090.66,Business,Pune,0,18,LOW,0
BOR05965,43,36112.91,Business Owner,605,0.21,563443.55,Education,Ahmedabad,1,37,MEDIUM,0
BOR05966,35,38334.93,Self-Employed,875,0.66,1174118.33,Vehicle,Ahmedabad,1,55,HIGH,0
BOR05967,45,40149.76,Business Owner,761,0.44,456995.6,Vehicle,Ahmedabad,0,18,LOW,0
BOR05968,44,40620.81,Salaried,703,0.31,959242.62,Education,Jaipur,0,8,LOW,0
BOR05969,29,72829.23,Business Owner,628,0.31,940961.29,Education,Mumbai,0,20,LOW,0
BOR05970,63,35576.63,Business Owner,829,0.64,629318.29,Home,Ahmedabad,0,22,MEDIUM,1
BOR05971,21,80201.42,Government Employee,751,0.42,1524444.14,Vehicle,Bengaluru,1,35,MEDIUM,0
BOR05972,51,72666.67,Self-Employed,721,0.33,1805130.91,Education,Pune,0,0,LOW,0
BOR05973,51,134441.97,Salaried,683,0.62,967728.02,Vehicle,Ahmedabad,0,42,MEDIUM,0
BOR05974,61,65423.13,Salaried,549,0.7,1567211.42,Business,Surat,0,52,HIGH,0
BOR05975,62,32452.07,Government Employee,571,0.61,1559033.99,Education,Delhi,0,52,HIGH,0
BOR05976,21,92691.48,Salaried,450,0.53,1325167.43,Personal,Ahmedabad,1,85,HIGH,1
BOR05977,45,40088.51,Government Employee,410,0.16,128255.84,Home,Bengaluru,0,38,MEDIUM,0
BOR05978,38,32349.57,Business Owner,635,0.59,710746.08,Medical,Pune,0,34,MEDIUM,0
BOR05979,59,97971.86,Self-Employed,715,0.6,374719.1,Vehicle,Jaipur,0,22,MEDIUM,0
BOR05980,36,32319.6,Business Owner,775,0.6,762359.22,Home,Ahmedabad,0,22,MEDIUM,0
BOR05981,51,49459.83,Business Owner,683,0.13,1295913.61,Personal,Bengaluru,0,12,LOW,0
BOR05982,54,26867.27,Business Owner,590,0.34,881371.16,Medical,Surat,0,40,MEDIUM,0
BOR05983,31,32449.86,Government Employee,684,0.51,1354537.51,Education,Delhi,0,34,MEDIUM,1
BOR05984,64,50967.47,Salaried,818,0.37,1958011.91,Medical,Ahmedabad,1,43,MEDIUM,0
BOR05985,65,59428.4,Salaried,436,0.2,1535630.86,Business,Surat,0,30,MEDIUM,1
BOR05986,48,55900.07,Salaried,549,0.54,629436.59,Vehicle,Jaipur,0,60,HIGH,1
BOR05987,40,30242.83,Self-Employed,606,0.51,747122.43,Business,Ahmedabad,0,42,MEDIUM,0
BOR05988,58,35183.44,Business Owner,556,0.61,323231.32,Home,Mumbai,1,85,HIGH,1
BOR05989,65,54270.77,Government Employee,553,0.75,1331402.09,Education,Mumbai,1,77,HIGH,1
BOR05990,40,58590.85,Salaried,881,0.57,1612737.7,Vehicle,Mumbai,0,22,MEDIUM,0
BOR05991,62,25218.18,Government Employee,654,0.3,711320.92,Education,Jaipur,0,30,MEDIUM,0
BOR05992,38,15000.0,Salaried,652,0.68,115159.88,Business,Mumbai,0,52,HIGH,0
BOR05993,54,67599.68,Self-Employed,744,0.31,737845.44,Business,Pune,0,8,LOW,0
BOR05994,43,50954.17,Salaried,760,0.46,648256.06,Business,Mumbai,1,35,MEDIUM,0
BOR05995,64,175085.07,Self-Employed,834,0.32,1033426.03,Vehicle,Mumbai,1,25,MEDIUM,0
BOR05996,62,37749.95,Salaried,549,0.42,1694403.22,Personal,Pune,1,65,HIGH,0
BOR05997,44,40011.58,Salaried,594,0.17,660478.0,Home,Pune,0,30,MEDIUM,0
BOR05998,22,61431.24,Salaried,573,0.29,52245.73,Home,Delhi,0,30,MEDIUM,0
BOR05999,54,47268.0,Government Employee,755,0.39,594637.6,Education,Mumbai,0,10,LOW,0
BOR06000,23,46613.81,Self-Employed,594,0.18,1308503.79,Medical,Delhi,0,30,MEDIUM,0
BOR06001,31,88203.95,Government Employee,510,0.41,1133448.79,Home,Ahmedabad,0,40,MEDIUM,0
BOR06002,36,41610.28,Government Employee,676,0.74,1233705.39,Personal,Pune,0,42,MEDIUM,0
BOR06003,26,49412.28,Government Employee,696,0.34,1861871.98,Vehicle,Bengaluru,0,12,LOW,0
BOR06004,50,66517.47,Business Owner,676,0.32,1682783.15,Medical,Pune,0,12,LOW,0
BOR06005,36,40780.97,Business Owner,643,0.16,1932454.5,Education,Jaipur,0,17,LOW,0
BOR06006,34,36107.0,Business Owner,750,0.31,432156.93,Personal,Bengaluru,1,25,MEDIUM,0
BOR06007,65,35480.4,Self-Employed,756,0.64,969843.33,Home,Pune,0,22,MEDIUM,0
BOR06008,53,49488.7,Government Employee,633,0.58,328438.01,Vehicle,Pune,0,34,MEDIUM,0
BOR06009,34,66782.98,Government Employee,614,0.38,690125.62,Vehicle,Jaipur,1,47,HIGH,0
BOR06010,21,67446.64,Government Employee,699,0.58,612817.21,Medical,Surat,0,34,MEDIUM,0
BOR06011,44,36382.3,Self-Employed,727,0.27,221654.28,Business,Bengaluru,0,0,LOW,0
BOR06012,29,64427.44,Self-Employed,784,0.3,1326844.61,Personal,Pune,0,0,LOW,0
BOR06013,52,79465.12,Business Owner,724,0.27,717096.21,Education,Delhi,0,0,LOW,0
BOR06014,53,27895.05,Self-Employed,900,0.11,1895552.19,Education,Delhi,0,10,LOW,0
BOR06015,21,24299.03,Business Owner,765,0.26,470366.94,Vehicle,Jaipur,0,10,LOW,0
BOR06016,30,60818.05,Government Employee,574,0.59,1160752.02,Medical,Surat,1,77,HIGH,0
BOR06017,33,46066.88,Self-Employed,672,0.47,119978.28,Business,Ahmedabad,1,47,HIGH,0
BOR06018,48,94163.82,Self-Employed,615,0.66,1655514.18,Personal,Mumbai,1,59,HIGH,1
BOR06019,58,43003.1,Business Owner,469,0.16,1797190.19,Medical,Surat,0,38,MEDIUM,0
BOR06020,56,116702.28,Business Owner,583,0.59,1355394.03,Home,Delhi,0,52,HIGH,1
BOR06021,53,57725.57,Salaried,670,0.17,1344890.0,Business,Jaipur,0,20,LOW,0
BOR06022,23,46676.66,Salaried,752,0.71,763002.92,Personal,Ahmedabad,1,47,HIGH,0
BOR06023,44,113055.17,Business Owner,702,0.63,1311191.26,Vehicle,Mumbai,0,30,MEDIUM,0
BOR06024,52,68018.77,Government Employee,709,0.24,1962036.18,Education,Pune,0,8,LOW,0
BOR06025,31,81533.21,Government Employee,638,0.24,1343906.99,Medical,Jaipur,0,20,LOW,0
BOR06026,49,83926.38,Business Owner,779,0.56,422476.11,Medical,Surat,0,30,MEDIUM,0
BOR06027,60,84226.81,Government Employee,620,0.35,980661.77,Vehicle,Jaipur,0,20,LOW,0
BOR06028,41,45063.65,Business Owner,701,0.15,751084.74,Personal,Pune,0,0,LOW,0
BOR06029,41,24700.51,Business Owner,823,0.19,813866.8,Business,Ahmedabad,1,35,MEDIUM,0
BOR06030,64,48720.82,Salaried,705,0.33,103743.19,Medical,Delhi,0,8,LOW,0
BOR06031,61,36735.46,Salaried,560,0.53,1637634.68,Vehicle,Delhi,0,52,HIGH,0
BOR06032,51,36242.4,Salaried,699,0.39,385589.75,Medical,Pune,0,22,MEDIUM,0
BOR06033,54,68645.74,Self-Employed,694,0.74,1523295.14,Personal,Surat,1,67,HIGH,0
BOR06034,39,58300.27,Business Owner,649,0.55,83179.08,Vehicle,Delhi,1,59,HIGH,0
BOR06035,37,62826.0,Self-Employed,813,0.4,300069.13,Medical,Jaipur,0,10,LOW,0
BOR06036,64,69730.61,Self-Employed,752,0.23,944623.2,Vehicle,Jaipur,1,25,MEDIUM,0
BOR06037,31,56783.9,Business Owner,544,0.42,1754719.94,Home,Surat,0,53,HIGH,1
BOR06038,54,29075.95,Government Employee,720,0.44,572695.18,Business,Ahmedabad,0,20,LOW,0
BOR06039,35,48753.41,Business Owner,719,0.4,1791211.62,Vehicle,Bengaluru,0,18,LOW,0
BOR06040,43,113347.29,Government Employee,745,0.72,932360.33,Vehicle,Jaipur,1,47,HIGH,0
BOR06041,45,91990.73,Salaried,688,0.22,277089.22,Business,Pune,1,45,MEDIUM,0
BOR06042,33,32741.29,Self-Employed,674,0.13,194106.74,Education,Ahmedabad,0,20,LOW,1
BOR06043,44,32781.65,Government Employee,820,0.43,208969.22,Business,Jaipur,0,10,LOW,0
BOR06044,55,72779.93,Government Employee,726,0.75,1486817.36,Medical,Jaipur,1,55,HIGH,1
BOR06045,29,90941.49,Salaried,498,0.71,517242.04,Medical,Mumbai,0,60,HIGH,0
BOR06046,45,65779.86,Self-Employed,562,0.21,964805.27,Education,Jaipur,1,68,HIGH,0
BOR06047,24,48843.28,Business Owner,651,0.35,235973.22,Vehicle,Pune,0,20,LOW,0
BOR06048,62,68245.6,Salaried,700,0.38,1110123.03,Business,Delhi,0,10,LOW,0
BOR06049,21,96043.7,Self-Employed,625,0.15,1248213.83,Home,Bengaluru,0,20,LOW,0
BOR06050,57,69881.57,Government Employee,694,0.19,396915.14,Home,Jaipur,0,20,LOW,0
BOR06051,64,21641.21,Salaried,597,0.2,1352379.85,Personal,Bengaluru,0,40,MEDIUM,0
BOR06052,21,45481.5,Business Owner,780,0.23,93051.04,Business,Jaipur,1,25,MEDIUM,0
BOR06053,32,61812.54,Business Owner,574,0.3,1958638.14,Medical,Ahmedabad,0,38,MEDIUM,0
BOR06054,58,45699.47,Salaried,861,0.57,1432825.4,Vehicle,Mumbai,0,22,MEDIUM,1
BOR06055,57,51824.16,Business Owner,650,0.61,100263.56,Home,Jaipur,1,67,HIGH,0
BOR06056,58,62684.52,Government Employee,748,0.71,87754.19,Personal,Surat,0,22,MEDIUM,0
BOR06057,59,39023.36,Business Owner,725,0.59,368300.57,Education,Jaipur,1,47,HIGH,0
BOR06058,25,41587.51,Government Employee,744,0.37,1779578.82,Education,Jaipur,0,10,LOW,0
BOR06059,34,53361.6,Government Employee,723,0.51,600809.94,Business,Bengaluru,0,30,MEDIUM,0
BOR06060,21,33537.12,Self-Employed,606,0.59,87285.75,Personal,Delhi,0,34,MEDIUM,0
BOR06061,46,78648.88,Business Owner,672,0.08,1610805.39,Home,Delhi,0,20,LOW,0
BOR06062,65,56529.47,Government Employee,652,0.48,1643086.92,Vehicle,Bengaluru,0,22,MEDIUM,0
BOR06063,37,76830.99,Self-Employed,625,0.17,1184322.36,Personal,Ahmedabad,1,45,MEDIUM,1
BOR06064,49,45807.33,Government Employee,750,0.66,282608.31,Business,Bengaluru,0,30,MEDIUM,0
BOR06065,25,88122.56,Government Employee,632,0.5,1965035.3,Vehicle,Jaipur,0,30,MEDIUM,0
BOR06066,64,130593.14,Self-Employed,708,0.07,1943835.03,Education,Jaipur,1,25,MEDIUM,0
BOR06067,32,29101.23,Government Employee,713,0.36,1866366.93,Home,Jaipur,0,28,MEDIUM,0
BOR06068,28,40477.45,Business Owner,719,0.64,589115.41,Business,Delhi,1,55,HIGH,0
BOR06069,53,47981.55,Government Employee,686,0.7,1737225.38,Education,Pune,0,34,MEDIUM,1
BOR06070,41,31076.38,Self-Employed,769,0.17,618243.59,Home,Mumbai,0,0,LOW,0
BOR06071,61,27499.86,Self-Employed,580,0.37,1755864.63,Business,Bengaluru,0,58,HIGH,0
BOR06072,47,58904.94,Self-Employed,824,0.68,1151323.45,Vehicle,Jaipur,1,47,HIGH,0
BOR06073,31,41097.54,Salaried,743,0.14,66314.32,Personal,Delhi,0,0,LOW,0
BOR06074,46,83840.38,Business Owner,753,0.5,933814.71,Personal,Ahmedabad,0,10,LOW,0
BOR06075,58,41956.8,Salaried,581,0.06,141375.82,Business,Jaipur,0,30,MEDIUM,0
BOR06076,60,16256.14,Self-Employed,656,0.16,371984.89,Medical,Mumbai,0,30,MEDIUM,0
BOR06077,52,88348.43,Business Owner,578,0.57,915507.35,Home,Delhi,0,52,HIGH,0
BOR06078,55,69571.13,Business Owner,594,0.34,436641.25,Medical,Mumbai,0,30,MEDIUM,0
BOR06079,55,51690.86,Self-Employed,743,0.73,146511.3,Medical,Surat,1,55,HIGH,0
