borrower_id,age,monthly_income,employment_type,years_employed,education,credit_score,existing_loans,loan_amount,loan_purpose,loan_tenure_months,dti_ratio,marital_status,dependents,city,previous_default,application_date,is_default
BOR04425,37,38187.92,Self-Employed,2.4,Doctorate,740,2,882050.42,Personal,48,0.68,Married,1,Ahmedabad,0,2026-06-12,1
BOR04426,49,124808.18,Business Owner,3.4,Post Graduate,612,2,1402397.08,Personal,180,0.66,Married,1,Delhi,0,2025-12-15,0
BOR04427,40,21320.78,Business Owner,12.0,Post Graduate,499,4,1589542.5,Business,12,0.6,Married,0,Bengaluru,0,2025-10-14,0
BOR04428,53,45468.08,Salaried,16.8,Graduate,620,0,1629684.04,Education,36,0.2,Divorced,0,Ahmedabad,0,2026-06-29,0
BOR04429,55,54389.71,Government Employee,5.8,High School,691,2,1428373.06,Medical,12,0.74,Single,4,Bengaluru,0,2025-11-12,0
BOR04430,21,21991.07,Self-Employed,17.1,Post Graduate,516,2,451304.3,Vehicle,180,0.56,Single,1,Bengaluru,0,2025-08-21,0
BOR04431,38,56838.35,Salaried,17.5,Doctorate,692,2,1152045.68,Business,180,0.21,Divorced,1,Bengaluru,0,2024-07-10,0
BOR04432,60,39620.07,Self-Employed,5.4,Graduate,530,4,1695591.65,Personal,48,0.66,Single,0,Surat,0,2024-07-11,0
BOR04433,50,62049.99,Government Employee,22.6,Graduate,794,0,1548340.37,Business,24,0.65,Divorced,0,Pune,1,2025-08-03,0
BOR04434,23,56330.49,Government Employee,8.2,Doctorate,603,4,1900506.71,Medical,120,0.64,Married,2,Jaipur,0,2024-12-28,1
BOR04435,43,50125.05,Salaried,26.6,High School,557,0,718944.27,Medical,36,0.36,Single,2,Delhi,0,2025-12-17,1
BOR04436,27,83198.15,Salaried,19.2,Doctorate,687,1,708053.36,Education,36,0.65,Single,1,Mumbai,0,2026-02-22,0
BOR04437,32,20250.23,Government Employee,2.1,Post Graduate,652,1,273545.94,Education,36,0.39,Divorced,1,Mumbai,0,2024-09-19,0
BOR04438,35,61799.51,Business Owner,11.0,High School,650,3,798229.64,Vehicle,240,0.16,Married,3,Jaipur,1,2026-05-03,0
BOR04439,50,42704.18,Government Employee,27.7,Doctorate,569,0,1324302.34,Business,60,0.34,Married,1,Bengaluru,0,2026-01-06,0
BOR04440,42,65073.36,Government Employee,23.4,Post Graduate,621,0,1246821.85,Business,48,0.23,Divorced,4,Surat,1,2025-08-08,0
BOR04441,27,16676.86,Government Employee,5.8,Post Graduate,646,3,1587840.48,Business,36,0.45,Married,3,Jaipur,0,2026-06-20,0
BOR04442,59,80063.46,Salaried,7.1,High School,645,0,1575087.88,Home,12,0.39,Divorced,3,Pune,0,2025-02-02,0
BOR04443,54,116890.45,Self-Employed,27.3,Doctorate,718,1,979368.37,Education,24,0.46,Married,0,Mumbai,0,2025-01-02,0
BOR04444,53,58068.53,Salaried,11.1,Graduate,668,1,1268720.88,Vehicle,36,0.38,Married,2,Jaipur,0,2024-10-06,0
BOR04445,39,47375.33,Business Owner,2.3,Doctorate,656,1,915192.21,Personal,36,0.25,Married,3,Jaipur,0,2025-04-23,1
BOR04446,46,42144.75,Government Employee,6.6,Doctorate,727,4,1552883.23,Medical,60,0.14,Single,3,Ahmedabad,0,2024-12-13,0
BOR04447,55,30702.04,Self-Employed,26.9,Graduate,583,3,782879.31,Business,36,0.27,Divorced,4,Jaipur,0,2024-11-06,0
BOR04448,55,27956.43,Government Employee,28.3,Doctorate,864,4,106708.92,Home,36,0.4,Single,1,Ahmedabad,0,2026-06-17,0
BOR04449,56,63906.19,Salaried,21.3,Post Graduate,707,3,982599.41,Home,36,0.72,Married,1,Mumbai,0,2024-12-06,0
BOR04450,33,28889.77,Business Owner,16.2,Doctorate,736,1,1604127.72,Business,60,0.25,Married,1,Jaipur,1,2024-09-27,0
BOR04451,27,46245.26,Self-Employed,4.7,Post Graduate,699,1,163821.84,Education,48,0.18,Divorced,0,Pune,0,2025-09-29,0
BOR04452,51,30082.23,Government Employee,14.7,Doctorate,694,3,1827804.93,Medical,180,0.41,Single,1,Ahmedabad,1,2025-07-10,0
BOR04453,24,39659.4,Self-Employed,7.7,Doctorate,611,2,206723.57,Personal,120,0.67,Divorced,4,Jaipur,0,2025-08-09,0
BOR04454,62,70760.28,Salaried,4.6,Doctorate,541,3,1148554.69,Home,240,0.25,Married,0,Pune,1,2026-01-09,0
BOR04455,38,65015.96,Government Employee,28.1,Post Graduate,741,1,1589235.91,Education,24,0.68,Married,0,Delhi,1,2025-05-04,0
BOR04456,64,31576.81,Business Owner,13.6,Graduate,606,2,156288.99,Home,12,0.63,Married,1,Pune,1,2025-02-03,0
BOR04457,31,43848.12,Self-Employed,7.5,Post Graduate,705,3,1581523.3,Medical,84,0.08,Single,2,Pune,0,2026-04-18,0
BOR04458,32,45413.85,Government Employee,20.4,Graduate,719,2,574702.57,Education,84,0.7,Divorced,0,Mumbai,0,2024-07-20,0
BOR04459,55,118360.44,Self-Employed,20.0,Post Graduate,634,2,1574141.99,Personal,180,0.15,Divorced,3,Surat,1,2026-04-27,1
BOR04460,21,20793.8,Government Employee,14.5,Post Graduate,754,0,843869.69,Business,12,0.33,Single,3,Jaipur,0,2026-03-24,1
BOR04461,65,113738.51,Salaried,11.7,Doctorate,715,1,960152.75,Vehicle,36,0.48,Divorced,0,Surat,1,2025-11-09,1
BOR04462,46,28456.32,Salaried,10.0,Post Graduate,668,2,642228.25,Home,36,0.47,Divorced,2,Surat,0,2024-09-22,0
BOR04463,38,28021.81,Business Owner,21.3,High School,737,2,1162733.63,Vehicle,240,0.21,Married,3,Ahmedabad,0,2025-10-29,0
BOR04464,35,24943.16,Business Owner,7.3,High School,652,0,1343188.08,Education,240,0.49,Single,3,Pune,1,2026-05-16,0
BOR04465,43,29668.2,Business Owner,11.2,Doctorate,691,0,975418.31,Medical,60,0.21,Divorced,0,Surat,0,2025-02-08,1
BOR04466,31,40815.99,Government Employee,26.5,High School,695,0,1105180.83,Education,84,0.33,Divorced,0,Jaipur,0,2024-10-16,0
BOR04467,46,49571.69,Salaried,29.9,Graduate,591,3,704705.6,Business,240,0.55,Divorced,3,Delhi,1,2026-02-10,0
BOR04468,33,67066.41,Government Employee,12.1,Doctorate,675,4,1869613.31,Home,120,0.55,Divorced,0,Pune,0,2026-02-11,1
BOR04469,56,29903.64,Government Employee,22.9,Post Graduate,881,2,1425134.84,Vehicle,36,0.11,Divorced,3,Pune,0,2024-08-21,0
BOR04470,39,62206.52,Government Employee,5.7,Doctorate,666,0,823810.29,Business,84,0.57,Divorced,4,Bengaluru,1,2025-11-21,0
BOR04471,47,99469.09,Business Owner,10.9,Graduate,845,1,1714404.63,Medical,84,0.27,Single,2,Surat,0,2025-02-09,0
BOR04472,26,45584.6,Business Owner,13.5,Doctorate,711,1,809997.35,Business,240,0.11,Single,2,Mumbai,1,2025-07-07,0
BOR04473,23,29911.51,Business Owner,12.0,Post Graduate,666,3,514413.0,Home,120,0.55,Married,3,Ahmedabad,0,2025-12-07,0
BOR04474,57,44376.65,Self-Employed,24.1,Graduate,696,1,995463.25,Education,240,0.2,Divorced,1,Bengaluru,0,2024-12-10,0
BOR04475,37,57894.65,Self-Employed,24.0,Graduate,730,2,1709332.52,Business,84,0.7,Divorced,1,Pune,0,2024-09-26,0
BOR04476,46,55205.69,Government Employee,0.6,Doctorate,571,2,454900.37,Personal,180,0.69,Single,0,Pune,0,2026-05-27,0
BOR04477,26,30661.6,Salaried,0.4,High School,630,0,450188.73,Vehicle,120,0.33,Single,3,Pune,1,2024-07-04,0
BOR04478,37,42568.92,Business Owner,4.4,High School,774,3,1947113.74,Vehicle,180,0.54,Married,2,Ahmedabad,1,2024-12-03,0
BOR04479,31,27406.36,Business Owner,13.7,High School,647,0,350553.29,Business,24,0.3,Single,2,Mumbai,1,2026-05-08,0
BOR04480,31,78944.85,Government Employee,4.1,High School,653,4,954794.02,Personal,120,0.69,Married,1,Delhi,0,2024-10-05,0
BOR04481,22,61710.4,Salaried,0.6,High School,667,3,1771282.44,Home,24,0.36,Married,2,Surat,0,2025-03-08,0
BOR04482,56,55736.56,Government Employee,27.9,Post Graduate,659,4,278312.26,Medical,84,0.06,Divorced,1,Ahmedabad,0,2024-12-30,0
BOR04483,41,68427.68,Self-Employed,0.9,Post Graduate,540,4,1022395.38,Vehicle,24,0.64,Married,0,Bengaluru,0,2025-09-01,0
BOR04484,27,40877.86,Business Owner,5.6,High School,706,3,596384.12,Medical,120,0.54,Divorced,4,Pune,0,2025-12-22,0
BOR04485,50,64013.39,Self-Employed,23.3,Graduate,814,3,1081883.8,Home,36,0.62,Married,4,Jaipur,0,2026-03-05,0
BOR04486,44,40315.35,Business Owner,17.7,Post Graduate,813,0,182649.64,Home,24,0.23,Divorced,4,Bengaluru,0,2026-01-17,0
BOR04487,42,35259.42,Business Owner,10.1,Graduate,799,0,213766.38,Business,120,0.31,Divorced,3,Ahmedabad,1,2025-06-28,0
BOR04488,37,73771.93,Business Owner,16.4,High School,597,2,660442.25,Home,12,0.15,Divorced,1,Pune,0,2024-07-24,1
BOR04489,49,57154.86,Salaried,8.6,Graduate,675,3,93236.87,Education,36,0.1,Single,0,Ahmedabad,1,2025-09-11,0
BOR04490,51,67023.08,Business Owner,5.3,Graduate,659,0,128862.24,Home,240,0.25,Married,2,Delhi,0,2024-11-29,0
BOR04491,54,42040.0,Government Employee,2.7,Graduate,803,1,372521.59,Home,84,0.61,Married,0,Surat,0,2025-09-18,0
BOR04492,45,46659.86,Government Employee,17.2,Graduate,754,4,1477633.9,Business,48,0.54,Divorced,3,Jaipur,0,2025-12-24,0
BOR04493,21,43797.16,Government Employee,19.0,Post Graduate,829,4,1309941.85,Vehicle,48,0.28,Divorced,1,Pune,1,2025-09-13,0
BOR04494,63,34920.62,Business Owner,1.2,High School,624,3,1759202.24,Medical,36,0.09,Married,3,Ahmedabad,1,2025-12-07,1
BOR04495,21,105057.03,Government Employee,13.8,Doctorate,639,1,951187.88,Vehicle,36,0.3,Single,4,Mumbai,0,2024-10-01,0
BOR04496,35,109156.42,Self-Employed,6.3,Doctorate,760,1,1738919.46,Education,12,0.35,Single,2,Pune,0,2024-08-18,0
BOR04497,64,45373.12,Self-Employed,15.9,Graduate,516,0,189053.27,Personal,60,0.35,Married,0,Mumbai,1,2025-05-15,0
BOR04498,39,48549.58,Salaried,27.9,Post Graduate,689,1,170310.78,Business,180,0.12,Single,0,Bengaluru,0,2026-05-22,0
BOR04499,34,87869.57,Self-Employed,7.2,High School,822,2,1538832.61,Business,240,0.09,Divorced,4,Jaipur,0,2025-11-28,0
BOR04500,58,34804.65,Government Employee,11.2,High School,752,0,1471671.15,Personal,120,0.4,Divorced,4,Surat,1,2024-08-21,0
BOR04501,30,71876.24,Self-Employed,20.8,Post Graduate,776,1,1706572.04,Personal,120,0.42,Married,2,Delhi,0,2026-05-14,0
BOR04502,30,62902.74,Self-Employed,12.2,Doctorate,505,3,715489.68,Home,48,0.15,Married,1,Bengaluru,0,2025-11-13,0
BOR04503,38,45355.59,Self-Employed,15.3,Graduate,575,1,225837.72,Personal,12,0.48,Married,1,Mumbai,0,2025-08-14,0
BOR04504,59,44298.1,Government Employee,18.7,High School,768,2,404173.62,Home,48,0.52,Married,3,Surat,0,2026-01-01,0
BOR04505,24,57100.91,Business Owner,10.1,Graduate,783,4,797342.16,Vehicle,120,0.15,Single,0,Surat,0,2025-12-08,0
BOR04506,50,58155.57,Self-Employed,29.3,Post Graduate,563,3,1966419.3,Medical,120,0.2,Divorced,3,Delhi,0,2025-11-28,0
BOR04507,50,15000.0,Government Employee,10.4,Post Graduate,693,2,1851386.01,Medical,120,0.65,Divorced,4,Ahmedabad,1,2024-12-21,0
BOR04508,35,44048.07,Salaried,25.9,Graduate,592,3,1518743.32,Education,240,0.7,Married,2,Bengaluru,1,2024-08-26,0
BOR04509,33,20945.65,Government Employee,3.0,Doctorate,613,3,273195.63,Home,180,0.27,Married,3,Ahmedabad,0,2024-07-22,0
BOR04510,43,44478.19,Business Owner,22.7,High School,739,0,1012772.06,Education,240,0.14,Divorced,3,Jaipur,0,2024-09-04,0
BOR04511,26,53869.27,Business Owner,27.1,High School,824,0,1001596.16,Medical,240,0.36,Single,4,Surat,0,2025-06-12,0
BOR04512,47,29208.0,Self-Employed,19.2,High School,759,2,1528739.85,Vehicle,60,0.18,Married,0,Delhi,0,2025-09-04,0
BOR04513,46,50193.93,Government Employee,23.6,Doctorate,742,4,70482.47,Education,48,0.28,Single,3,Pune,0,2026-02-14,0
BOR04514,40,39408.73,Government Employee,3.2,High School,776,4,1481810.25,Medical,36,0.52,Single,3,Bengaluru,0,2024-11-12,0
BOR04515,29,56818.22,Business Owner,29.5,Doctorate,618,2,1265732.33,Vehicle,24,0.71,Single,0,Jaipur,0,2024-07-19,0
BOR04516,57,48726.97,Salaried,19.6,Post Graduate,658,3,1440011.62,Vehicle,24,0.36,Single,0,Bengaluru,0,2025-10-31,0
BOR04517,25,62604.3,Salaried,6.3,Doctorate,573,3,1749516.81,Medical,24,0.45,Married,4,Jaipur,0,2025-01-22,0
BOR04518,40,48306.63,Business Owner,8.8,Post Graduate,715,4,419635.6,Business,24,0.21,Single,1,Delhi,0,2024-12-31,1
BOR04519,57,49836.93,Government Employee,20.8,Graduate,801,2,1655016.57,Vehicle,84,0.51,Single,2,Delhi,0,2026-03-05,0
BOR04520,47,72186.72,Business Owner,5.8,Doctorate,679,0,1317040.26,Medical,120,0.53,Divorced,4,Delhi,1,2025-02-03,0
BOR04521,33,54630.33,Salaried,4.0,Post Graduate,706,2,1814050.33,Vehicle,60,0.44,Single,3,Jaipur,0,2026-06-24,0
BOR04522,49,59973.0,Business Owner,21.6,Post Graduate,515,4,590185.37,Business,60,0.09,Single,1,Surat,0,2026-01-21,0
BOR04523,29,42160.41,Salaried,22.5,High School,546,3,1527207.54,Personal,36,0.29,Married,4,Mumbai,0,2025-09-14,0
BOR04524,38,92887.14,Business Owner,25.0,High School,674,4,124565.81,Personal,180,0.26,Single,0,Bengaluru,1,2025-12-09,1
BOR04525,47,44503.79,Self-Employed,5.0,Post Graduate,760,2,439807.63,Medical,180,0.12,Divorced,4,Delhi,0,2025-12-08,0
BOR04526,43,60546.22,Business Owner,13.7,Graduate,578,1,947385.78,Vehicle,84,0.2,Married,4,Jaipur,0,2025-07-21,0
BOR04527,47,47313.33,Self-Employed,7.8,Graduate,649,1,1800761.99,Vehicle,84,0.07,Single,3,Surat,0,2025-12-16,0
BOR04528,21,20490.85,Self-Employed,26.5,Graduate,617,4,546853.21,Home,48,0.7,Single,2,Pune,0,2024-07-16,0
BOR04529,29,44722.4,Self-Employed,9.2,Graduate,669,0,1706102.05,Medical,36,0.74,Single,0,Bengaluru,0,2026-05-29,0
BOR04530,38,23362.43,Self-Employed,27.6,High School,783,1,490882.13,Business,180,0.5,Divorced,2,Delhi,0,2024-12-29,0
BOR04531,23,46581.02,Salaried,12.5,Graduate,683,0,662051.13,Medical,120,0.22,Single,3,Surat,0,2025-12-29,0
BOR04532,33,59893.35,Government Employee,16.3,Post Graduate,609,4,781747.12,Business,60,0.48,Divorced,4,Surat,0,2025-11-29,0
BOR04533,28,61585.27,Self-Employed,14.9,Post Graduate,646,2,1612564.23,Medical,84,0.22,Single,4,Surat,0,2025-05-22,0
BOR04534,41,31310.45,Business Owner,28.5,Graduate,731,4,457531.26,Business,240,0.42,Married,0,Surat,0,2025-04-25,0
BOR04535,40,103345.9,Self-Employed,8.9,High School,745,4,209342.72,Education,60,0.56,Married,4,Mumbai,0,2025-03-24,0
BOR04536,43,77768.27,Business Owner,8.1,High School,633,0,1852435.35,Medical,60,0.67,Married,2,Bengaluru,0,2024-12-30,0
BOR04537,27,22052.7,Self-Employed,24.1,Doctorate,814,3,1384337.6,Medical,60,0.73,Single,3,Delhi,0,2025-01-23,1
BOR04538,53,136934.43,Self-Employed,12.7,Post Graduate,818,2,855797.75,Business,48,0.2,Divorced,4,Delhi,0,2026-06-21,0
BOR04539,65,41444.36,Self-Employed,12.8,Graduate,576,1,1699468.66,Business,60,0.39,Single,2,Pune,0,2025-03-04,0
BOR04540,44,28772.02,Government Employee,9.4,High School,528,1,582664.59,Business,48,0.21,Married,2,Ahmedabad,0,2025-06-10,0
BOR04541,45,46458.31,Self-Employed,27.8,Graduate,824,2,1360878.41,Business,24,0.62,Divorced,4,Mumbai,0,2025-12-17,0
BOR04542,61,45668.71,Self-Employed,13.4,High School,707,4,1872035.68,Home,24,0.54,Divorced,4,Surat,0,2025-12-15,0
BOR04543,37,97518.61,Government Employee,29.3,Doctorate,643,4,1837839.75,Vehicle,36,0.05,Single,4,Ahmedabad,0,2025-09-28,0
BOR04544,37,135640.83,Salaried,3.4,Graduate,859,3,1518176.24,Personal,24,0.4,Married,0,Bengaluru,0,2025-01-28,0
BOR04545,56,45910.28,Government Employee,9.0,Post Graduate,628,0,733945.35,Education,24,0.45,Divorced,4,Pune,1,2026-02-25,0
BOR04546,41,69467.83,Salaried,0.9,High School,648,3,612882.44,Personal,24,0.27,Single,3,Delhi,0,2025-05-21,1
BOR04547,31,27493.98,Self-Employed,7.1,Post Graduate,795,4,1153136.21,Vehicle,180,0.07,Single,0,Bengaluru,0,2025-06-12,0
BOR04548,35,90059.31,Salaried,28.9,High School,693,0,107687.22,Medical,36,0.23,Single,0,Jaipur,1,2025-11-19,0
BOR04549,37,26070.71,Government Employee,0.2,Graduate,569,3,1560603.12,Vehicle,24,0.51,Single,4,Ahmedabad,0,2025-02-07,0
BOR04550,24,51720.77,Business Owner,20.1,Graduate,635,4,750117.11,Medical,180,0.47,Single,2,Delhi,0,2024-11-05,0
BOR04551,62,41334.53,Self-Employed,28.4,Graduate,771,2,1158554.77,Business,60,0.62,Divorced,3,Surat,0,2026-05-24,0
BOR04552,47,70727.49,Business Owner,10.5,Post Graduate,804,0,1981856.25,Home,36,0.22,Divorced,3,Ahmedabad,0,2024-10-28,0
BOR04553,23,29872.34,Government Employee,2.7,Graduate,649,3,329234.23,Education,36,0.32,Divorced,1,Surat,0,2026-02-19,0
BOR04554,54,71645.87,Government Employee,22.0,High School,720,2,965117.57,Personal,36,0.64,Divorced,2,Surat,0,2026-04-14,0
BOR04555,23,105470.88,Salaried,29.5,Doctorate,717,2,853125.19,Education,120,0.45,Married,4,Mumbai,1,2024-08-12,0
BOR04556,61,123507.18,Business Owner,13.2,Doctorate,728,0,288645.18,Personal,240,0.29,Married,3,Jaipur,1,2025-06-19,0
BOR04557,29,83373.33,Business Owner,26.2,Doctorate,650,2,1607805.29,Business,48,0.08,Divorced,3,Ahmedabad,1,2024-08-02,0
BOR04558,29,49372.24,Government Employee,13.2,High School,761,1,1580050.19,Medical,120,0.74,Divorced,2,Bengaluru,0,2025-02-07,0
BOR04559,33,109808.05,Government Employee,13.0,Graduate,745,3,1486179.4,Home,48,0.37,Married,0,Pune,1,2025-10-24,0
BOR04560,22,47024.03,Government Employee,9.8,Post Graduate,803,3,1576694.95,Medical,36,0.08,Married,2,Delhi,0,2024-09-09,0
BOR04561,35,16383.18,Government Employee,4.3,Graduate,551,3,430305.01,Medical,240,0.52,Single,1,Pune,0,2025-12-23,0
BOR04562,34,68927.96,Salaried,5.6,Post Graduate,681,1,238835.94,Vehicle,180,0.47,Divorced,4,Jaipur,0,2026-02-09,0
BOR04563,55,66353.83,Government Employee,21.0,Graduate,685,3,1459924.0,Home,36,0.21,Married,3,Jaipur,0,2025-08-06,0
BOR04564,61,65216.83,Government Employee,18.6,Post Graduate,606,4,63338.2,Vehicle,36,0.46,Divorced,4,Mumbai,0,2026-04-12,1
BOR04565,34,65201.84,Government Employee,1.5,High School,769,2,676142.06,Personal,60,0.55,Divorced,4,Delhi,0,2024-12-11,0
BOR04566,59,90244.26,Salaried,22.5,High School,861,1,1227767.68,Business,36,0.19,Married,4,Surat,1,2025-03-08,0
BOR04567,30,55384.18,Government Employee,5.9,Graduate,704,0,515242.35,Home,12,0.55,Single,1,Pune,0,2026-05-31,0
BOR04568,50,22889.05,Self-Employed,8.7,Doctorate,632,0,633392.64,Home,60,0.4,Married,0,Pune,0,2025-08-10,0
BOR04569,47,44509.55,Salaried,8.7,Post Graduate,774,4,259992.15,Home,24,0.06,Divorced,4,Pune,0,2024-09-09,0
BOR04570,58,36116.3,Self-Employed,20.3,Graduate,751,1,173811.97,Business,180,0.57,Divorced,2,Bengaluru,1,2025-08-12,1
BOR04571,62,48981.07,Self-Employed,14.4,High School,664,0,1818029.47,Home,240,0.47,Divorced,0,Ahmedabad,0,2024-07-21,0
BOR04572,30,55517.13,Government Employee,0.2,Post Graduate,644,3,1061723.27,Home,24,0.49,Married,2,Ahmedabad,1,2025-09-18,1
BOR04573,38,39556.34,Business Owner,14.9,Graduate,526,2,533900.13,Education,36,0.24,Married,0,Jaipur,0,2024-10-11,0
BOR04574,51,43304.98,Government Employee,18.1,High School,636,1,469532.0,Vehicle,240,0.52,Single,0,Ahmedabad,0,2024-09-05,0
BOR04575,25,37873.6,Salaried,29.1,High School,717,2,1300408.46,Medical,180,0.59,Divorced,1,Mumbai,0,2026-05-14,1
BOR04576,30,68139.75,Business Owner,4.7,Graduate,700,2,139828.56,Business,120,0.19,Single,3,Jaipur,1,2025-01-06,0
BOR04577,25,80636.57,Government Employee,16.0,Doctorate,731,3,1676153.81,Business,120,0.11,Married,3,Bengaluru,0,2024-08-18,0
BOR04578,47,42297.02,Self-Employed,2.6,High School,638,2,381776.48,Business,180,0.31,Divorced,4,Bengaluru,0,2026-05-08,0
BOR04579,40,57320.36,Salaried,1.4,High School,731,0,1077859.36,Vehicle,84,0.69,Divorced,1,Mumbai,0,2024-10-29,1
BOR04580,51,98609.43,Government Employee,29.6,Graduate,787,2,1797387.24,Education,36,0.67,Divorced,4,Ahmedabad,0,2025-06-24,0
BOR04581,47,37393.92,Salaried,19.3,Post Graduate,670,2,866874.33,Home,84,0.64,Divorced,2,Bengaluru,0,2026-05-18,0
BOR04582,26,68563.04,Government Employee,13.2,High School,776,2,295237.92,Home,60,0.39,Single,4,Jaipur,1,2024-10-23,0
BOR04583,42,78392.59,Self-Employed,6.9,Doctorate,674,1,364074.51,Medical,240,0.66,Married,0,Mumbai,0,2024-10-17,0
BOR04584,62,26186.22,Salaried,6.4,Graduate,590,0,166238.61,Personal,180,0.06,Single,1,Jaipur,1,2026-03-04,1
BOR04585,42,56180.04,Salaried,26.8,Doctorate,710,1,963471.9,Medical,24,0.57,Married,3,Ahmedabad,1,2024-07-24,1
BOR04586,53,28301.22,Government Employee,21.4,High School,684,2,236682.53,Home,60,0.21,Married,1,Jaipur,1,2024-09-18,0
BOR04587,62,67212.34,Self-Employed,7.0,Post Graduate,576,2,1345422.78,Personal,60,0.51,Divorced,2,Bengaluru,0,2025-07-20,1
BOR04588,22,85178.01,Self-Employed,7.1,High School,646,2,1117671.28,Home,240,0.13,Divorced,4,Delhi,0,2026-01-18,0
BOR04589,48,91932.19,Self-Employed,18.4,Graduate,631,2,1904515.15,Business,12,0.56,Divorced,4,Delhi,1,2025-07-01,0
BOR04590,37,29339.42,Self-Employed,15.9,Doctorate,638,1,514505.83,Home,36,0.62,Divorced,1,Bengaluru,0,2024-12-03,0
BOR04591,56,46743.29,Business Owner,8.9,High School,645,1,1788305.61,Home,240,0.06,Single,4,Bengaluru,0,2026-03-21,0
BOR04592,64,44002.39,Self-Employed,9.8,Doctorate,710,4,770670.6,Vehicle,36,0.72,Divorced,2,Surat,1,2025-07-27,1
BOR04593,44,44999.66,Salaried,13.6,Post Graduate,674,3,270939.17,Vehicle,12,0.13,Married,0,Bengaluru,1,2026-02-27,0
BOR04594,38,20855.79,Salaried,21.8,High School,715,3,1652246.88,Home,120,0.49,Single,0,Pune,0,2026-05-12,0
BOR04595,49,46882.43,Self-Employed,19.5,Post Graduate,824,4,1466153.9,Personal,48,0.17,Married,2,Mumbai,0,2026-03-22,0
BOR04596,50,30644.77,Business Owner,23.9,Graduate,517,0,1013911.12,Education,36,0.62,Divorced,3,Ahmedabad,0,2025-08-19,1
BOR04597,22,66771.68,Salaried,16.0,High School,711,1,659933.45,Vehicle,180,0.64,Married,4,Ahmedabad,0,2026-06-11,1
BOR04598,23,29607.51,Self-Employed,14.7,Graduate,542,4,972246.36,Medical,60,0.06,Divorced,4,Pune,0,2025-09-19,0
BOR04599,54,105735.75,Business Owner,13.0,Graduate,807,1,725502.55,Medical,240,0.71,Single,1,Jaipur,0,2025-07-26,0
BOR04600,40,15000.0,Self-Employed,17.7,Post Graduate,638,0,805928.56,Vehicle,60,0.66,Married,3,Bengaluru,0,2025-05-31,0
BOR04601,60,112656.21,Government Employee,19.5,Graduate,637,4,1359884.43,Vehicle,12,0.29,Single,2,Bengaluru,0,2025-07-22,0
BOR04602,43,38357.06,Self-Employed,27.5,Graduate,654,0,614428.5,Education,60,0.44,Married,4,Pune,0,2025-02-18,0
BOR04603,54,27988.57,Government Employee,18.9,Post Graduate,526,2,479955.77,Medical,180,0.68,Single,0,Delhi,0,2026-03-07,1
BOR04604,22,82973.26,Self-Employed,19.3,High School,514,0,1112679.21,Medical,12,0.21,Single,0,Ahmedabad,0,2025-05-28,0
BOR04605,44,55472.11,Government Employee,28.2,Doctorate,759,1,190117.35,Personal,48,0.23,Married,2,Mumbai,0,2025-04-19,0
BOR04606,37,23727.43,Government Employee,19.1,Post Graduate,596,2,91054.73,Business,36,0.68,Divorced,1,Pune,1,2024-12-01,1
BOR04607,46,89912.26,Salaried,6.8,Graduate,727,3,1323238.9,Business,84,0.53,Divorced,0,Surat,0,2025-07-04,0
BOR04608,28,36002.99,Business Owner,12.4,Doctorate,788,1,729949.2,Education,36,0.42,Married,4,Jaipur,1,2025-09-20,0
BOR04609,24,89614.09,Self-Employed,7.2,Graduate,704,1,1074282.68,Vehicle,36,0.39,Married,4,Delhi,0,2026-05-11,0
BOR04610,65,31254.54,Business Owner,16.8,High School,642,1,790519.93,Education,240,0.28,Single,2,Delhi,0,2025-06-14,0
BOR04611,36,56567.7,Salaried,9.8,High School,663,4,243879.65,Education,60,0.55,Divorced,0,Jaipur,0,2025-08-26,0
BOR04612,63,78392.11,Self-Employed,29.8,Doctorate,542,1,1001745.87,Education,12,0.46,Married,2,Surat,1,2026-04-30,0
